gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,pass_through_defined,active_days,activity_span_days,out_after_prior_day_in_tx,prior_day_in_fraction,betweenness,betweenness_pct,pagerank_pct,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,volume_pct,tx_pct,temporal_priority
100000000611474100,peripheral,0.6277576307,29,0.2517582799,in_deg=1; out_deg=0; in=32000; out=0 KZT; tx=1/0; role_score=0.628; depth=3; truncated=0; is_seed=0,3,False,1,0,32000.0000000000,0.0000000000,1,0,0.0005919520,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8792259786,0.0000000000,0.0000000000,0.0000000000,0.3722423693,0.0000000000,0.6277576307,0.3218932257,0.2626738448,0.0000000000
100000000625169100,peripheral,0.7238591720,22,0.0765499346,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=0.724; depth=2; truncated=0; is_seed=0,2,False,1,0,10000.0000000000,0.0000000000,1,0,0.0002874080,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1298932384,0.0000000000,0.0000000000,0.0000000000,0.2761408280,0.0000000000,0.7238591720,0.0706594886,0.2626738448,0.0000000000
100000000627521100,peripheral,1.0000000000,30,0.0504563999,in_deg=1; out_deg=0; in=6500; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,6500.0000000000,0.0000000000,1,0,0.0002845635,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0202402135,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0320771646,0.2626738448,0.0000000000
100000000629812100,consolidator,0.6219401632,31,0.1986004558,in_deg=2; out_deg=0; in=22000; out=0 KZT; tx=2/0; role_score=0.622; depth=2; truncated=0; is_seed=0,2,False,2,0,22000.0000000000,0.0000000000,2,0,0.0002963618,0.0000000000,False,True,2,26,0,0.0000000000,0.0000000000,0.0000000000,0.3489768683,0.6219401632,0.0000000000,0.0000000000,0.6219401632,0.0000000000,0.3780598368,0.2216240467,0.6056527591,0.0000000000
100000000634341100,peripheral,1.0000000000,0,0.2793921949,in_deg=1; out_deg=0; in=24000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,24000.0000000000,0.0000000000,2,0,0.0005515764,0.0000000000,True,True,2,4,0,0.0000000000,0.0000000000,0.0000000000,0.8543149466,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.2415881561,0.6056527591,0.0000000000
100000000640800100,distributor,0.6929394813,8,0.6967554539,in_deg=1; out_deg=4; in=80000; out=518135 KZT; tx=1/6; role_score=0.693; depth=3; truncated=0; is_seed=0,3,False,1,4,80000.0000000000,518135.0000000000,1,6,0.0003015719,6.4766875000,False,True,5,22,0,0.0000000000,0.0001451750,0.8071786311,0.4219306050,0.0000000000,0.3051253306,0.6929394813,0.0000000000,0.6916042232,0.3070605187,0.8826828174,0.8685509197,0.0000000000
100000000646541100,consolidator,0.7172106377,0,0.3001360214,in_deg=3; out_deg=0; in=25300; out=0 KZT; tx=4/0; role_score=0.717; depth=2; truncated=0; is_seed=0,2,False,3,0,25300.0000000000,0.0000000000,4,0,0.0005028430,0.0000000000,False,True,4,9,0,0.0000000000,0.0000000000,0.0000000000,0.7795818505,0.7172106377,0.0000000000,0.0000000000,0.7172106377,0.0000000000,0.2827893623,0.2613279498,0.7857783760,0.0000000000
100000000655469100,peripheral,1.0000000000,32,0.2327023203,in_deg=1; out_deg=0; in=20000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,20000.0000000000,0.0000000000,2,0,0.0003434698,0.0000000000,True,True,2,5,0,0.0000000000,0.0000000000,0.0000000000,0.6163256228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1976222521,0.6056527591,0.0000000000
100000000656682100,peripheral,0.5669228306,0,0.4941139207,in_deg=1; out_deg=2; in=71000; out=80000 KZT; tx=1/3; role_score=0.567; depth=3; truncated=0; is_seed=0,3,False,1,2,71000.0000000000,80000.0000000000,1,3,0.0002880081,1.1267605634,False,True,4,14,0,0.0000000000,0.0000384405,0.5442404007,0.1523576512,0.0000000000,0.3802760936,0.4330771694,0.0000000000,0.4266755758,0.5669228306,0.6516375056,0.7857783760,0.0000000000
100000000661131100,peripheral,0.6957540042,22,0.0870914618,in_deg=1; out_deg=0; in=15600; out=0 KZT; tx=1/0; role_score=0.696; depth=3; truncated=0; is_seed=0,3,False,1,0,15600.0000000000,0.0000000000,1,0,0.0002864543,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0782918149,0.0000000000,0.0000000000,0.0000000000,0.3042459958,0.0000000000,0.6957540042,0.1437864513,0.2626738448,0.0000000000
100000000661912100,coordinator,0.9581517461,8,0.8729464428,in_deg=5; out_deg=2; in=393036; out=430700 KZT; tx=9/8; bet_pct=0.949; pr_pct=0.979; depth=1; truncated=0; is_seed=0,1,False,5,2,393036.0000000000,430700.0000000000,9,8,0.0017931419,1.0958283720,False,True,10,29,2,0.2500000000,0.0013336905,0.9490818030,0.9793149466,0.8110995985,0.6350595137,0.4520378757,0.0000000000,0.9581517461,0.0418482539,0.9104979812,0.9499775684,0.2374943921
100000000667713100,coordinator,0.7239969567,16,0.6938737587,in_deg=2; out_deg=6; in=119495; out=79236 KZT; tx=10/7; bet_pct=0.802; pr_pct=0.542; depth=1; truncated=0; is_seed=0,1,False,2,6,119495.0000000000,79236.0000000000,10,7,0.0003183417,0.6630905059,False,True,11,28,1,0.1428571429,0.0001396763,0.8021702838,0.5415925267,0.5241387126,0.5782899247,0.6096001441,0.2825396936,0.7239969567,0.2760030433,0.7032301480,0.9499775684,0.1357110812
100000000673868100,distributor,0.7630083253,33,0.7745328441,in_deg=1; out_deg=5; in=2.03065e+06; out=383000 KZT; tx=5/19; role_score=0.763; depth=3; truncated=0; is_seed=0,3,False,1,5,2030650.0000000000,383000.0000000000,5,19,0.0011624909,0.1886095585,False,True,11,13,6,0.3157894737,0.0000410164,0.6001669449,0.9601868327,0.0000000000,0.5616340563,0.7630083253,0.6253395205,0.7081729113,0.2369916747,0.9759982055,0.9717362046,0.3068640646
100000000673915100,peripheral,1.0000000000,20,0.1019999683,in_deg=1; out_deg=0; in=20200; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,20200.0000000000,0.0000000000,1,0,0.0002860313,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0673932384,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.2099596231,0.2626738448,0.0000000000
100000000703894100,peripheral,0.6644032689,27,0.3876666740,in_deg=1; out_deg=1; in=120000; out=35000 KZT; tx=1/1; role_score=0.664; depth=1; truncated=0; is_seed=0,1,False,1,1,120000.0000000000,35000.0000000000,1,1,0.0004741760,0.2916666667,False,True,2,14,0,0.0000000000,0.0000005944,0.0517529215,0.7600088968,0.0000000000,0.1664930556,0.0000000000,0.3355967311,0.2642297141,0.6644032689,0.6588156124,0.6056527591,0.0000000000
100000000703902100,peripheral,0.6487609550,22,0.1349961393,in_deg=1; out_deg=0; in=25499; out=0 KZT; tx=1/0; role_score=0.649; depth=1; truncated=0; is_seed=0,1,False,1,0,25499.0000000000,0.0000000000,1,0,0.0002893489,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1995106762,0.0000000000,0.0000000000,0.0000000000,0.3512390450,0.0000000000,0.6487609550,0.2626738448,0.2626738448,0.0000000000
100000000704700100,peripheral,1.0000000000,34,0.1791411268,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0005300971,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8138345196,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000000706545100,terminal,0.8886026312,16,0.6548037282,in_deg=3; out_deg=1; in=1.0703e+06; out=75800 KZT; tx=8/3; out/in=0.0708; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,3,1,1070300.0000000000,75800.0000000000,8,3,0.0034135577,0.0708212651,False,True,9,22,0,0.0000000000,0.0000196165,0.3823038397,0.9988879004,0.8367898157,0.2697118977,0.0000000000,0.8886026312,0.5672790579,0.1113973688,0.9360699865,0.9143113504,0.0000000000
100000000718427100,peripheral,0.7429737081,22,0.0564397155,in_deg=1; out_deg=0; in=6000; out=0 KZT; tx=1/0; role_score=0.743; depth=2; truncated=0; is_seed=0,2,False,1,0,6000.0000000000,0.0000000000,1,0,0.0002860597,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0687277580,0.0000000000,0.0000000000,0.0000000000,0.2570262919,0.0000000000,0.7429737081,0.0269179004,0.2626738448,0.0000000000
100000000723383100,coordinator,0.7981531720,32,0.6383318574,in_deg=1; out_deg=2; in=6800; out=75000 KZT; tx=1/2; bet_pct=0.846; pr_pct=0.688; depth=2; truncated=0; is_seed=0,2,False,1,2,6800.0000000000,75000.0000000000,1,2,0.0003867964,11.0294117647,False,True,2,6,0,0.0000000000,0.0002389651,0.8455759599,0.6875000000,0.0000000000,0.1748750378,0.3936519372,0.0000000000,0.7981531720,0.2018468280,0.5224315837,0.7243158367,0.0000000000
100000000724540100,peripheral,0.5744504111,35,0.4654105055,in_deg=1; out_deg=1; in=50000; out=100000 KZT; tx=1/1; role_score=0.574; depth=2; truncated=0; is_seed=0,2,False,1,1,50000.0000000000,100000.0000000000,1,1,0.0003079422,2.0000000000,False,True,2,22,0,0.0000000000,0.0000198147,0.4065108514,0.4699733096,0.0000000000,0.2376741114,0.0000000000,0.0000000000,0.4255495889,0.5744504111,0.6471511889,0.6056527591,0.0000000000
100000000733373100,peripheral,0.7173617407,16,0.1272411477,in_deg=1; out_deg=0; in=10710; out=0 KZT; tx=1/0; role_score=0.717; depth=2; truncated=0; is_seed=0,2,False,1,0,10710.0000000000,0.0000000000,1,0,0.0003041165,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4401690391,0.0000000000,0.0000000000,0.0000000000,0.2826382593,0.0000000000,0.7173617407,0.0872588605,0.2626738448,0.0000000000
100000000733451100,coordinator,0.6011908564,12,0.6117439253,in_deg=1; out_deg=1; in=70000; out=300000 KZT; tx=2/1; bet_pct=0.502; pr_pct=0.833; depth=3; truncated=0; is_seed=0,3,False,1,1,70000.0000000000,300000.0000000000,2,1,0.0005373675,4.2857142857,False,True,2,13,0,0.0000000000,0.0000245702,0.5016694491,0.8334074733,0.0000000000,0.2599263529,0.0000000000,0.0000000000,0.6011908564,0.3988091436,0.8100044863,0.7243158367,0.0000000000
100000000733940100,peripheral,1.0000000000,36,0.4233123776,in_deg=1; out_deg=0; in=752000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,752000.0000000000,0.0000000000,2,0,0.0004087356,0.0000000000,True,True,2,9,0,0.0000000000,0.0000000000,0.0000000000,0.7146352313,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9010767160,0.6056527591,0.0000000000
100000000737152100,peripheral,1.0000000000,0,0.2160379287,in_deg=1; out_deg=0; in=35000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,35000.0000000000,0.0000000000,1,0,0.0003425647,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6145462633,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3378196501,0.2626738448,0.0000000000
100000000749118100,peripheral,0.7925764100,0,0.2637050655,in_deg=1; out_deg=1; in=10330; out=16500 KZT; tx=1/1; role_score=0.793; depth=3; truncated=0; is_seed=0,3,False,1,1,10330.0000000000,16500.0000000000,1,1,0.0002846150,1.5972894482,False,True,2,20,0,0.0000000000,0.0000192202,0.2863105175,0.0233540925,0.0000000000,0.1522384508,0.0000000000,0.0000000000,0.2074235900,0.7925764100,0.2765814266,0.6056527591,0.0000000000
100000000764836100,coordinator,0.5589264655,8,0.5830971493,in_deg=1; out_deg=2; in=251716; out=50000 KZT; tx=1/2; bet_pct=0.544; pr_pct=0.593; depth=3; truncated=0; is_seed=0,3,False,1,2,251716.0000000000,50000.0000000000,1,2,0.0003348476,0.1986365587,False,True,2,10,0,0.0000000000,0.0000384405,0.5442404007,0.5931939502,0.0000000000,0.3108476005,0.3702369516,0.4170892073,0.5589264655,0.4410735345,0.7799461642,0.7243158367,0.0000000000
100000000765628100,peripheral,0.7521909943,16,0.1186871806,in_deg=1; out_deg=0; in=5000; out=0 KZT; tx=1/0; role_score=0.752; depth=2; truncated=0; is_seed=0,2,False,1,0,5000.0000000000,0.0000000000,1,0,0.0003136961,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5162366548,0.0000000000,0.0000000000,0.0000000000,0.2478090057,0.0000000000,0.7521909943,0.0074024226,0.2626738448,0.0000000000
100000000769919100,terminal,0.5194922937,37,0.3641801885,in_deg=1; out_deg=0; in=250000; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,250000.0000000000,0.0000000000,1,0,0.0007306859,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.9183718861,0.0000000000,0.0000000000,0.0000000000,0.5194922937,0.0000000000,0.4805077063,0.7480933154,0.2626738448,0.0000000000
100000000782285100,peripheral,0.7415382291,0,0.1291902108,in_deg=1; out_deg=0; in=6151; out=0 KZT; tx=1/0; role_score=0.742; depth=3; truncated=0; is_seed=0,3,False,1,0,6151.0000000000,0.0000000000,1,0,0.0003191404,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5473754448,0.0000000000,0.0000000000,0.0000000000,0.2584617709,0.0000000000,0.7415382291,0.0307312696,0.2626738448,0.0000000000
100000000783406100,peripheral,0.7419159867,38,0.0732269869,in_deg=1; out_deg=0; in=6066; out=0 KZT; tx=1/0; role_score=0.742; depth=3; truncated=0; is_seed=0,3,False,1,0,6066.0000000000,0.0000000000,1,0,0.0002886182,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1761565836,0.0000000000,0.0000000000,0.0000000000,0.2580840133,0.0000000000,0.7419159867,0.0296096904,0.2626738448,0.0000000000
100000000785800100,peripheral,0.8253602305,39,0.2766071162,in_deg=1; out_deg=1; in=19000; out=19000 KZT; tx=1/1; role_score=0.825; depth=2; truncated=0; is_seed=0,2,False,1,1,19000.0000000000,19000.0000000000,1,1,0.0003580522,1.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6465747331,0.0000000000,0.1746397695,0.0000000000,0.0000000000,0.0000000000,0.8253602305,0.3550919695,0.6056527591,0.0000000000
100000000790311100,peripheral,0.6017679057,3,0.1961104801,in_deg=1; out_deg=0; in=46300; out=0 KZT; tx=1/0; role_score=0.602; depth=2; truncated=0; is_seed=0,2,False,1,0,46300.0000000000,0.0000000000,1,0,0.0002986535,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3841192171,0.0000000000,0.0000000000,0.0000000000,0.3982320943,0.0000000000,0.6017679057,0.3963660834,0.2626738448,0.0000000000
100000000791285100,coordinator,0.6568262124,14,0.6919057038,in_deg=1; out_deg=3; in=1.12e+06; out=650000 KZT; tx=2/3; bet_pct=0.568; pr_pct=0.865; depth=3; truncated=0; is_seed=0,3,False,1,3,1120000.0000000000,650000.0000000000,2,3,0.0005624015,0.5803571429,False,True,2,24,0,0.0000000000,0.0000388368,0.5676126878,0.8649911032,0.0000000000,0.5457169017,0.6005643612,0.2961215084,0.6568262124,0.3431737876,0.9602960969,0.8227904890,0.0000000000
100000000795033100,peripheral,0.6818525234,0,0.2061953230,in_deg=1; out_deg=0; in=18200; out=0 KZT; tx=1/0; role_score=0.682; depth=2; truncated=0; is_seed=0,2,False,1,0,18200.0000000000,0.0000000000,1,0,0.0005298611,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8125000000,0.0000000000,0.0000000000,0.0000000000,0.3181474766,0.0000000000,0.6818525234,0.1796769852,0.2626738448,0.0000000000
100000000795129100,terminal,0.5334693261,3,0.3409170995,in_deg=1; out_deg=0; in=332000; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,332000.0000000000,0.0000000000,1,0,0.0003888448,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6915035587,0.0000000000,0.0000000000,0.0000000000,0.5334693261,0.0000000000,0.4665306739,0.7911619560,0.2626738448,0.0000000000
100000000795374100,peripheral,0.5913417951,8,0.1924640656,in_deg=1; out_deg=0; in=50000; out=0 KZT; tx=1/0; role_score=0.591; depth=3; truncated=0; is_seed=0,3,False,1,0,50000.0000000000,0.0000000000,1,0,0.0002941301,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3149466192,0.0000000000,0.0000000000,0.0000000000,0.4086582049,0.0000000000,0.5913417951,0.4232839838,0.2626738448,0.0000000000
100000000802149100,peripheral,0.5348292536,0,0.2306538717,in_deg=1; out_deg=0; in=104128; out=0 KZT; tx=1/0; role_score=0.535; depth=3; truncated=0; is_seed=0,3,False,1,0,104128.0000000000,0.0000000000,1,0,0.0002932013,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2973754448,0.0000000000,0.0000000000,0.0000000000,0.4651707464,0.0000000000,0.5348292536,0.5865859130,0.2626738448,0.0000000000
100000000803368100,peripheral,1.0000000000,40,0.3235181235,in_deg=1; out_deg=0; in=139503; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,139503.0000000000,0.0000000000,1,0,0.0005451307,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8431939502,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.6305518170,0.2626738448,0.0000000000
100000000806727100,peripheral,0.6483664081,8,0.2893846572,in_deg=1; out_deg=1; in=45000; out=5000 KZT; tx=1/1; role_score=0.648; depth=2; truncated=0; is_seed=0,2,False,1,1,45000.0000000000,5000.0000000000,1,1,0.0003438728,0.1111111111,False,True,2,22,0,0.0000000000,0.0000000000,0.0000000000,0.6181049822,0.0000000000,0.0940815455,0.0000000000,0.3516335919,0.0000000000,0.6483664081,0.4232839838,0.6056527591,0.0000000000
100000000810551100,coordinator,0.6311662676,2,0.5541991051,in_deg=1; out_deg=1; in=100000; out=7100 KZT; tx=1/1; bet_pct=0.714; pr_pct=0.439; depth=1; truncated=0; is_seed=0,1,False,1,1,100000.0000000000,7100.0000000000,1,1,0.0003038989,0.0710000000,False,True,2,3,0,0.0000000000,0.0000776956,0.7136894825,0.4386120996,0.0000000000,0.1019906340,0.0000000000,0.4282131309,0.6311662676,0.3688337324,0.5910722297,0.6056527591,0.0000000000
100000000817146100,peripheral,0.5647476579,16,0.2955694379,in_deg=1; out_deg=0; in=70020; out=0 KZT; tx=1/0; role_score=0.565; depth=1; truncated=0; is_seed=0,1,False,1,0,70020.0000000000,0.0000000000,1,0,0.0005856493,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8774466192,0.0000000000,0.0000000000,0.0000000000,0.4352523421,0.0000000000,0.5647476579,0.4982054733,0.2626738448,0.0000000000
100000000821507100,terminal,0.5421577516,33,0.3340245564,in_deg=1; out_deg=0; in=400000; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,400000.0000000000,0.0000000000,1,0,0.0003335534,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5909697509,0.0000000000,0.0000000000,0.0000000000,0.5421577516,0.0000000000,0.4578422484,0.8239120682,0.2626738448,0.0000000000
100000000831684100,peripheral,0.7155339417,7,0.4192141498,in_deg=1; out_deg=1; in=15000; out=50000 KZT; tx=2/3; role_score=0.716; depth=2; truncated=0; is_seed=0,2,False,1,1,15000.0000000000,50000.0000000000,2,3,0.0019896887,3.3333333333,False,True,3,11,1,0.3333333333,0.0000000000,0.0000000000,0.9842081851,0.0000000000,0.2844660583,0.0000000000,0.0000000000,0.0000000000,0.7155339417,0.4829519964,0.8227904890,0.2742634963
100000000838385100,coordinator,0.6210894566,15,0.7035722444,in_deg=1; out_deg=2; in=436900; out=177500 KZT; tx=8/6; bet_pct=0.467; pr_pct=0.982; depth=3; truncated=0; is_seed=0,3,False,1,2,436900.0000000000,177500.0000000000,8,6,0.0019278576,0.4062714580,False,True,7,28,2,0.3333333333,0.0000217962,0.4666110184,0.9815391459,0.0000000000,0.4970663926,0.5277377522,0.4479878323,0.6210894566,0.3789105434,0.8858232391,0.9358456707,0.3119485569
100000000850297100,peripheral,0.8279538905,18,0.2179570615,in_deg=1; out_deg=1; in=17520; out=17520 KZT; tx=1/1; role_score=0.828; depth=2; truncated=0; is_seed=0,2,False,1,1,17520.0000000000,17520.0000000000,1,1,0.0002923245,1.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2802491103,0.0000000000,0.1720461095,0.0000000000,0.0000000000,0.0000000000,0.8279538905,0.3402871243,0.6056527591,0.0000000000
100000000860514100,peripheral,0.5721239507,13,0.4237854899,in_deg=1; out_deg=1; in=12000; out=50000 KZT; tx=1/1; role_score=0.572; depth=3; truncated=0; is_seed=0,3,False,1,1,12000.0000000000,50000.0000000000,1,1,0.0003045973,4.1666666667,False,True,2,12,0,0.0000000000,0.0000200128,0.4207011686,0.4446174377,0.0000000000,0.1814217099,0.0000000000,0.0000000000,0.4278760493,0.5721239507,0.4759982055,0.6056527591,0.0000000000
100000000861294100,peripheral,0.5135237232,1,0.2768227707,in_deg=1; out_deg=0; in=150000; out=0 KZT; tx=1/0; role_score=0.514; depth=2; truncated=0; is_seed=0,2,False,1,0,150000.0000000000,0.0000000000,1,0,0.0003122756,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5042259786,0.0000000000,0.0000000000,0.0000000000,0.4864762768,0.0000000000,0.5135237232,0.6471511889,0.2626738448,0.0000000000
